"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"ALX4",86.0274922671319,-1.38689445257263,0.432771522425344,0.000161613012628369,0.00103735849681034,"Down"
"RNF128",27.8832849234121,-1.45561511837264,0.457895892497265,0.000161574121255978,0.00103735849681034,"Down"
"CALY",18.2315442164197,-2.2377238523497,0.752254339675801,0.000162436440140814,0.00104224925558936,"Down"
"CYP4Z1",161.347073675218,2.06083253259463,0.683560138394363,0.000163992546803993,0.00105143784168733,"Up"
"KIAA1524",62.0021122948766,1.05201585626991,0.313786339765333,0.000164077432111784,0.00105158435885027,"Up"
"FCER1A",38.4089506587248,-1.74780051635354,0.567523896427432,0.000164706324451332,0.00105481738273479,"Down"
"OR5C1",23.964674729297,-1.69666472092825,0.548418660919735,0.000165836163119363,0.00106085080649035,"Down"
"IFIH1",190.178954504243,1.00754387586964,0.298949474575403,0.000166202215464591,0.00106279138308403,"Up"
"LY6G6C",146.575880024494,-2.12886807479748,0.714195098752352,0.000166376185209081,0.00106350267408158,"Down"
"NTN3",51.7300462409009,1.12285218757346,0.338910904270933,0.00016695731615063,0.00106681508608574,"Up"
"MEX3D",468.264874007264,1.1418207094611,0.34435708917286,0.000167422491683121,0.00106857909601365,"Up"
"ZNF543",286.718172129964,-1.15861919750395,0.352134066729182,0.000167995828093548,0.00107183488063298,"Down"
"ZFP36",7346.07297637083,-1.33895924006397,0.419234104320867,0.000169582377146052,0.00108155020969898,"Down"
"CAV3",21.8169793790965,-1.87875894910237,0.618460005738332,0.000169731356781704,0.00108209325316414,"Down"
"SRPK3",138.076630453728,1.02674561066494,0.305657574521213,0.000170090666019473,0.00108356894790008,"Up"
"SNRPB",986.557973692757,1.024977988215,0.304585871420907,0.00017043711239448,0.00108496054424004,"Up"
"HIST1H4C",1910.97943073663,1.52153732698718,0.483812828948142,0.00017267721559106,0.00109757186302949,"Up"
"NME5",23.8804236395156,-3.1060646820551,0.551612543019988,0.000174312851962845,0.00110548128188333,"Down"
"TEDDM1",22.462529747271,-1.2664639248805,0.391655037117305,0.000175077518838276,0.00110991551957609,"Down"
"FBXO39",21.9506853628217,-1.8867745163555,0.624081051734557,0.000175924975502326,0.00111403817135429,"Down"
"LAPTM5",1284.96898180213,1.12905930694991,0.342585512109904,0.000176183805859081,0.00111526059631185,"Up"
"TMEM54",629.077330561871,1.04880348433858,0.313794647303037,0.000177320648880005,0.00112203793946019,"Up"
"TNNC1",24.5693914592293,-5.37842214165953,0.502531187304016,0.00017756590229333,0.00112317058793901,"Down"
"BMX",13.7069006959166,-2.6188821186245,0.538226085926461,0.000178541844230545,0.00112808100760201,"Down"
"HEPACAM2",11.2137487613783,-2.09794286509964,0.706573698753831,0.000180103666836084,0.00113667809389624,"Down"
"LYPD6",43.8019022607445,-1.25915363104612,0.390518693139702,0.000181295399417261,0.00114292287501726,"Down"
"TMPRSS13",267.158471186461,1.02021631610279,0.304510943172547,0.000182823621390834,0.00115170049417221,"Up"
"ZC4H2",75.4945497837075,-1.03731128626211,0.312236703545942,0.000184820945083969,0.00116341799519623,"Down"
"IFI44L",296.583600613063,1.13423431092736,0.346335955546213,0.000186173328437662,0.0011706269524018,"Up"
"BMPER",57.7653983360657,-1.35525500976213,0.427204865374608,0.000187052488487246,0.00117571886719903,"Down"
"C9orf142",653.79141008367,1.01846161907844,0.304781607555089,0.000187935906750383,0.00117995907082685,"Up"
"BAZ1A",317.48795596295,-1.07586796492065,0.326308221120458,0.000187879612933318,0.00117995907082685,"Down"
"PBK",34.4914557218734,1.78896403795032,0.589544738073687,0.000188545363087557,0.0011832603906059,"Up"
"GPR152",19.7560717066854,-1.55293378397963,0.501667870304841,0.000188671120564402,0.0011832603906059,"Down"
"EVPLL",24.8220778086873,-2.23019937797682,0.764547176086739,0.000191744886406544,0.00120031732435884,"Down"
"LDHD",103.678834900165,-1.11235363089032,0.339767361974415,0.000192076825878929,0.00120179632501395,"Down"
"C6orf15",104.436934753935,4.9272422907024,0.730864999011394,0.00019229872041333,0.00120245219787782,"Up"
"FABP5",623.900783485471,-1.0522991053246,0.319344165104519,0.000195291342492045,0.00121891709791059,"Down"
"PDE10A",79.9634603837055,-1.03933237865879,0.314712013686694,0.000195769498983481,0.00122100240867107,"Down"
"HIST1H4B",1150.58675232637,1.24691056612928,0.388274903460217,0.000196048140109178,0.00122191484345313,"Up"
"TRAM1L1",17.9665933645503,-1.47677455348469,0.473708937407337,0.000196086311325753,0.00122191484345313,"Down"
"CADM2",48.4809230411165,-1.49712560971749,0.482314217118535,0.000196547416396598,0.00122270524871748,"Down"
"LRRC70",23.9009972688379,-1.27239828202692,0.398543787496086,0.00019773030218852,0.00122871117401019,"Down"
"ACSL1",680.22699157065,-1.12551304317114,0.345878365701982,0.0001982755454283,0.00123164787325047,"Down"
"MDH1B",23.6358189453902,-1.23252701159641,0.383746364835146,0.000198560792046661,0.00123296796585165,"Down"
"BAMBI",240.462862420786,1.34022981054494,0.423417437716182,0.000198969629551595,0.00123460218161004,"Up"
"GEM",953.711687974768,-1.11249278126131,0.340959719810121,0.000198920680067567,0.00123460218161004,"Down"
"PYGM",133.610870637702,-2.61377406422536,0.332918983652207,0.000199238082875272,0.0012353635628755,"Down"
"GOLGA8F",51.1778463800421,-1.26676371793966,0.396855617525784,0.000199210178691763,0.0012353635628755,"Down"
"FOXD4",38.8013987980718,-1.62907847870658,0.534367496339149,0.00020329185066322,0.0012586572141866,"Down"
"PCDHA4",61.4305011216555,-1.51777541832357,0.492302050930888,0.000204405201416343,0.0012646266329963,"Down"
"NFIL3",217.772970516375,-1.01123743953422,0.305888819885592,0.000205210479922528,0.00126775803777212,"Down"
"EFHC2",10.6234536491809,-2.68876260176037,0.430769267781337,0.000205384491262785,0.00126837081817367,"Down"
"POTEI",99.697215822521,-1.30495139335467,0.412440345802436,0.000206599464122434,0.00127540936482284,"Down"
"C8orf4",178.850543502995,-1.26358788151883,0.397525895079817,0.000208043250197719,0.00128245424630972,"Down"
"NOXO1",57.3635836350997,1.48788044587397,0.480493398953439,0.000207983665773371,0.00128245424630972,"Up"
"ACSS3",118.654685617039,-1.06616498980702,0.325722139062928,0.000209096783599968,0.00128801187339632,"Down"
"GPBAR1",38.4169108829291,-2.24176255778491,0.305733818147502,0.000210006691898483,0.00129314690921289,"Down"
"SPATA31A7",57.0099231890914,-1.57738833297334,0.516851729538378,0.000213167483843184,0.00130880665922117,"Down"
"SLC4A11",283.434067876676,1.23413948500734,0.386664513522953,0.000213805168721426,0.00131082286443603,"Up"
"IL12RB2",64.5709762924264,1.15113580190992,0.356753618360145,0.000215746047023125,0.001321766168824,"Up"
"CYC1",986.039684501511,1.02408724368522,0.310468664276881,0.000216355460848382,0.00132454235186052,"Up"
"SELP",58.384627730911,-1.18960941857965,0.371653128649517,0.000216864383714015,0.00132717871217328,"Down"
"C1D",81.4652065434473,-1.09069073614158,0.335645993426319,0.000217478076803364,0.0013302114986046,"Down"
"DHRS9",39.1346536056707,-1.42830559869747,0.461496134895964,0.000218389101863657,0.00133410164136674,"Down"
"CCDC13",28.025149968029,-3.32518314570423,0.365487277137825,0.000218659679772295,0.00133527337590056,"Down"
"KIF5A",20.5004331778013,-3.84842839179154,0.474505482223598,0.000218990874937932,0.0013368143003053,"Down"
"PRKG2",41.5426090962946,-1.00358958514441,0.305038462682517,0.000221379283290706,0.00134993583105901,"Down"
"CLEC4G",17.5481716688341,-1.96058016222552,0.670071392520377,0.000222366433047417,0.00135455417125094,"Down"
"MYH4",9.39701664896131,-1.20056641049191,0.375558684403941,0.000222376372026391,0.00135455417125094,"Down"
"ADARB2",64.1512513729467,-1.72699697249106,0.578415333824276,0.000224765995278582,0.00136812680501348,"Down"
"TMEM14A",75.8169488331387,1.02802967570037,0.314390126977983,0.000230180019220121,0.001399071956192,"Up"
"SCGB2A2",834.192854247076,-2.4080505515248,0.856691709534168,0.000231791336280286,0.00140735198159864,"Down"
"PLP1",142.436322420275,-1.36102171338164,0.438499423678717,0.000232563311559282,0.00141102836705546,"Down"
"THAP2",33.9558732627218,-1.30328895718684,0.416870106888377,0.000235662095752829,0.0014272754009296,"Down"
"CWC27",112.275892396149,-1.04310627141743,0.321159396425024,0.000237414910835974,0.00143720458973028,"Down"
"SATL1",17.9696708579916,-1.24498239080438,0.395406405811275,0.000238224761008485,0.00144125130214698,"Down"
"KIF19",51.6365203595142,-1.20149644117604,0.379444228279436,0.000239339457209173,0.00144747858673204,"Down"
"PRSS3",102.509494370608,-1.715291288388,0.578258724565421,0.000239611393127308,0.00144860639668122,"Down"
"CPA3",65.5576984547347,-1.43790085639719,0.469816025487819,0.000241482731762991,0.00145835955427368,"Down"
"KANK4",159.849013379354,1.40251000893202,0.454336894509845,0.000241803950375975,0.00145977940412163,"Up"
"TTC33",84.7415088961546,-1.17460392316113,0.37006398362374,0.000242989032108163,0.0014664115600917,"Down"
"TMC2",28.3619249843628,-1.31645129234131,0.423401864130398,0.000243448832746167,0.00146866356324307,"Down"
"CEP72",261.250555148508,1.06692606044869,0.329490451769538,0.00024354941614955,0.00146874767078163,"Up"
"CEACAM6",60.1848300498773,1.71098206513505,0.576265326439487,0.000244638370988749,0.00147426578919348,"Up"
"RP11-362K2.2",16.4420035176609,-1.72050862557976,0.58107445752251,0.000245689527018426,0.00147849799858586,"Down"
"RHBDL3",24.085630571504,-2.31092037255687,0.400665064874734,0.000246085016217695,0.00147982731284937,"Down"
"PURG",15.6001646159276,-1.40252074523711,0.456418268507118,0.000247008215210609,0.00148432586467574,"Down"
"SLC10A1",15.762496727511,-1.23547724042536,0.392914686437266,0.000247295574815213,0.00148552607521881,"Down"
"SLC6A14",88.9493457908516,1.23154116579878,0.391207236415167,0.000248277255794548,0.00149051662039813,"Up"
"KIF23",161.330402987247,1.00072490723899,0.307247455382754,0.00024950062111926,0.00149665057650874,"Up"
"OTUB2",44.1507211780841,-1.03157936567206,0.318436849979327,0.000250011728213307,0.00149865587576803,"Down"
"GSTP1",5145.00568764212,1.14887748340139,0.360129774859003,0.000250816954434721,0.00150135911425755,"Up"
"ARR3",37.7305800985037,-1.53117137899897,0.507572562689527,0.000250786279114876,0.00150135911425755,"Down"
"EPHB3",807.13176919265,1.22968992680495,0.389675630817805,0.000251045097729588,0.00150198286378791,"Up"
"PTPRZ1",107.349059883039,-1.54244590475134,0.512969983501741,0.000252740401822964,0.00151089775362734,"Down"
"ARTN",111.428871585452,1.38097598162519,0.449015195280966,0.000254102307904376,0.00151727450637371,"Up"
"PEG10",420.16627228064,1.26856076425271,0.405649745058162,0.000255381611443404,0.00152383987229447,"Up"
"KIAA1045",34.9379748378727,-1.47372392072873,0.487379101435638,0.000261334005687354,0.0015527984803407,"Down"
"TUBAL3",23.1943872164807,-1.83214942455404,0.630839794392529,0.000261528141459715,0.00155286341647113,"Down"
"FPR3",142.665343722522,1.04500000199824,0.324539034616673,0.000261484635700413,0.00155286341647113,"Up"
"CCDC171",102.976795300003,-1.07065447043083,0.33430089257686,0.000264091306931898,0.00156479407029344,"Down"
"FAM195A",269.652017783426,1.04724374070882,0.32489658337606,0.000265512439452675,0.00157211556884448,"Up"
"HCRTR1",22.5255325358488,-2.55304892080637,0.402338380988976,0.000265893219377018,0.00157382048005559,"Down"
"RTDR1",23.1739797409835,-1.92858562503908,0.671019326424606,0.000267870547842143,0.00158403116025682,"Down"
"GPRIN1",50.6802388090526,1.11466768711446,0.351293163027036,0.000270428210056463,0.00159676036812162,"Up"
"ADAM20",20.8477234133923,-1.09700759043775,0.344707940288491,0.000271147418038697,0.0016001745842165,"Down"
"TNNI1",76.6445844823303,-3.04759745335645,0.352483478369816,0.000271195232447735,0.0016001745842165,"Down"
"GNAI1",152.584934611235,-1.06010950680255,0.331616229880759,0.000272075659725232,0.00160369491782411,"Down"
"KLF5",492.477654717911,-1.03329563496018,0.321780417267639,0.000273120422603014,0.00160929350155241,"Down"
"PGAM4",36.218076315113,-1.21677974872696,0.390220970570842,0.000274863097175292,0.00161675198588326,"Down"
"KREMEN2",60.7597882659978,1.26803228505263,0.409324854809237,0.000276864582423055,0.00162683133491703,"Up"
"PPP2R2B",48.9707559196034,-1.08017359049073,0.339539969712151,0.000279120763938649,0.00163895226542708,"Down"
"MAGEB10",34.9427533073607,-1.42048505527725,0.469773709865118,0.00028047167286049,0.0016457444784808,"Down"
"SIX2",55.5445624759271,1.41005408000348,0.465121926812769,0.00028221802768242,0.00165484607584655,"Up"
"GREB1L",90.5238401715442,-1.10432474636274,0.35008785505579,0.000291410047351358,0.00170403005267341,"Down"
"ORM2",48.15017651676,2.29499248697053,0.830219082279721,0.000292181435069658,0.00170736287049322,"Up"
"DDTL",143.344655829237,1.65499515666852,0.284110138059179,0.000295042345896084,0.00172170666011374,"Up"
"IL2RB",175.853367394674,1.05257369491093,0.330867359317613,0.000298463501064465,0.00173927578894631,"Up"
"WDR49",18.0519987389084,-1.52220093746511,0.514319476235117,0.000300552399138192,0.00174964432355448,"Down"
"DOC2B",73.2139701303928,-1.34005713661087,0.442477203969384,0.000303531345656802,0.00176516753741822,"Down"
"CCDC80",1511.25179214803,-1.03790628405001,0.327607260917356,0.000305461532049275,0.00177517445707896,"Down"
"CYP2C8",21.0230147089883,-3.7819238772975,0.494692561246688,0.000306035518027443,0.00177790065167965,"Down"
"FAM162B",25.5269860172793,-1.27148293823665,0.415576822506819,0.000307232265659859,0.00178301998201504,"Down"
"SDF2L1",298.456105259545,1.08699367237768,0.345425836366765,0.000310967020705408,0.00180284300102533,"Up"
"SCN3A",38.4893885481213,-1.3747072942808,0.457163002941762,0.000314141334594726,0.00182000133426172,"Down"
"CCL28",423.675935830229,-1.08804126131339,0.346695518381775,0.000315702899376284,0.00182779902671679,"Down"
"TPM2",3037.51208757075,-1.13478345627942,0.365512281561956,0.000316818376616137,0.00183363097316379,"Down"
"GNLY",195.66667207058,1.12774699076454,0.360378290114927,0.000317286237971666,0.00183523564508369,"Up"
"TEKT4",20.6413271694316,-1.69485909476976,0.587812090560829,0.000317420417141657,0.00183523564508369,"Down"
"ZNF658",58.9394318849847,-1.14723018525777,0.36932443109855,0.000319186739183074,0.0018435617044741,"Down"
"DCDC1",41.7649657640428,-1.22116902458129,0.397759876685675,0.000319334901559662,0.00184378925450933,"Down"
"CALML3",954.750386449312,-1.98588642167285,0.712390489508977,0.000321420902162756,0.001855201611666,"Down"
"MCM6",153.995186994669,1.03290953717039,0.326520489544284,0.00032206450685823,0.00185828370328819,"Up"
"OR2A1",63.8705896124788,-1.33948581073843,0.444898556691442,0.000322305947437342,0.00185904403571208,"Down"
"IL18R1",50.1190878326084,-1.11665451348221,0.358241618728326,0.000323706895902994,0.00186648955760121,"Down"
"TMEM125",223.705183445121,1.03534428508136,0.326536558833829,0.000326881821379301,0.00188287483385046,"Up"
"GRM2",35.2112964163822,-1.23973619542756,0.40644517694196,0.000330392220690142,0.00189986734231319,"Down"
"F5",34.8236984797331,-1.4923039800851,0.507878377464067,0.000330350962309528,0.00189986734231319,"Down"
"SYNC",58.1985704929969,-1.01899963591708,0.322174537442127,0.000330673513216487,0.00190019572747318,"Down"
"TREM2",131.114906172777,1.20580806307445,0.393227700847453,0.000335168946293461,0.00192276953555558,"Up"
"CSTA",174.495760059962,-1.68861317770223,0.590053021800706,0.000335425062507534,0.00192299265450154,"Down"
"FGFBP1",68.1288464040796,-2.12664650628967,0.776589575227902,0.000336344735346264,0.00192755779364093,"Down"
"KLHL13",64.4794105316466,-1.24285286257672,0.408827776823921,0.000338058146878862,0.00193410789938929,"Down"
"PADI2",726.095424534442,1.16867433725804,0.378453653774845,0.00033876984693399,0.00193687232553963,"Up"
"MFI2",757.418486232384,1.0746921838465,0.342855511080493,0.000340605460077083,0.00194605451945625,"Up"
"KCNIP2",240.53545493496,-1.10507317814216,0.35605229181134,0.00034300849544736,0.0019571457471638,"Down"
"LCN2",544.546138188351,1.57426918202723,0.540615010992115,0.000342973253305586,0.0019571457471638,"Up"
"RAB40AL",41.6902337352341,-1.14776959604466,0.372501282430132,0.000345343669999324,0.0019691442629763,"Down"
"B4GALNT4",386.922564808487,1.10629115664603,0.355210005816362,0.000345899741927805,0.00197165179057167,"Up"
"NPW",73.6695874866929,1.53608613077668,0.528431911749183,0.000351887330225089,0.00200107145990463,"Up"
"GPR62",14.6150850714495,-1.35684894050434,0.455442984975951,0.000352954581332722,0.00200646749253934,"Down"
"DUSP15",56.3142686310764,-1.30905746323533,0.437696168521178,0.00035848586176066,0.00203518162376648,"Down"
"SOAT2",11.3959867495857,-1.70709075992296,0.60137836698778,0.000361972694783697,0.00204948601268311,"Down"
"C4orf22",14.3220772294216,-1.55892208798414,0.53975880614975,0.000363288524536379,0.00205350685826632,"Down"
"OR5P2",35.784007357057,-1.75570281747382,0.62373864842832,0.000365383822852017,0.00206397419693015,"Down"
"ERMN",28.8835701858899,-1.55276457292253,0.538404918425248,0.000365720031890241,0.00206451266123542,"Down"
"TRIM50",15.9735295219828,-1.90913230095978,0.689910563132205,0.000367532541329864,0.00207403849554722,"Down"
"ARIH2OS",291.22890033616,-1.31111587034442,0.440343244089018,0.000370391791743718,0.00208649477269168,"Down"
"DHFRL1",51.500855415953,-1.51100111513611,0.227030072219435,0.000371818479845363,0.00209265168337934,"Down"
"ZFP37",19.0533628175979,-1.0276450809355,0.329238675955514,0.000375711872780041,0.0021124602545165,"Down"
"PPIAL4D",34.4756622763622,-1.7946835279214,0.642799402578234,0.000376459280897639,0.002115960785735,"Down"
"OR5P3",51.5717091400348,-1.62452665807236,0.571909080117305,0.000381631008615086,0.00214289793244218,"Down"
"COL23A1",28.3689732632287,-1.0298554607533,0.330807542731633,0.000383673166433912,0.00215293860224683,"Down"
"VEGFA",2239.92662797232,1.01391556904623,0.322776308612771,0.000384665953332235,0.00215779524847387,"Up"
"CTD-3138B18.4",26.2538144416843,-1.36321923857067,0.463404182177064,0.000386212940686755,0.00216504026802972,"Down"
"RAB38",84.6972917535385,-1.35368805626797,0.459821485326342,0.000387243463365976,0.00217009956726613,"Down"
"ITPRIPL1",51.1191860966902,-1.05816524223118,0.342088403240203,0.000387424635775247,0.00217039736472636,"Down"
"GLIS1",33.5385450246074,-1.10848130174697,0.361772481392486,0.000390323428343893,0.00218375008491277,"Down"
"OR51I1",10.6586439928331,-1.90379939153011,0.692539607402261,0.000390723141476905,0.00218454442424687,"Down"
"RP11-544M22.13",98.8392366396167,1.61043965465917,0.565387837729367,0.000391241155146642,0.00218671944017338,"Up"
"MAP9",54.9457555967533,-1.14035958107172,0.375000627903531,0.0003979435680416,0.00221978919560421,"Down"
"PLA2G4E",126.613827527934,-1.48854323480849,0.518101160892054,0.000403100467339501,0.00224486173532826,"Down"
"FBXO48",224.556748558494,-1.3498994652415,0.460499389455663,0.000404522760115731,0.00225056443369933,"Down"
"CDH15",130.079549670919,-1.1943946972208,0.397324550798019,0.000404729675291746,0.00225097685549399,"Down"
"RGPD1",35.6055807484594,-1.76660060106842,0.637857959193388,0.000410124923381123,0.00227948777087108,"Down"
"PCSK1",17.8559364501237,-1.10705436464107,0.362809378145901,0.000410655501317396,0.00228168864579892,"Down"
"ACOX2",201.509107229022,-1.11930905295922,0.368395481992707,0.000412945925586577,0.00229291167066612,"Down"
"TDRKH",124.581314912257,1.09019287728038,0.356627421800607,0.000413378126462575,0.00229455992134695,"Up"
"DPP10",36.5864235121283,-1.49135125834258,0.520340307092238,0.000413634518818537,0.00229523154272074,"Down"
"ERC2",46.0727604681202,-1.60543498615231,0.569473315394216,0.000416566956485739,0.00230848089125409,"Down"
"OR2H2",15.7115858459116,-1.72846541694034,0.621505548240096,0.000417628779438084,0.0023128530117721,"Down"
"DUOX2",291.786472729339,-1.31918299238591,0.449761296335466,0.000419678542735108,0.00232192906541957,"Down"
"DOK6",23.7347320323953,-1.1648047145851,0.38658707050598,0.000419652438428203,0.00232192906541957,"Down"
"RAB37",75.2480634996598,-1.03508623218328,0.336185750841677,0.000420041144080276,0.00232317699003225,"Down"
"USP27X",34.6283917936336,-1.13718013937763,0.376459120201144,0.000424668009939042,0.00234570612723579,"Down"
"DHH",20.7541948588868,-1.23568222035949,0.416358291164479,0.00042886633471766,0.00236504297532003,"Down"
"DDO",16.9781695563335,-1.18655587528157,0.396332564511693,0.000429319959426584,0.00236677461860145,"Down"
"PSD2",9.00551747983784,-1.37345029762034,0.47257255018843,0.00043353139532469,0.00238766218763617,"Down"
"DEFB124",20.6043362157113,-2.37860711892738,0.920177439649657,0.000435503404372555,0.00239696549055959,"Down"
"TXK",234.518489753449,-1.12308369922381,0.372215014804169,0.000439090529336403,0.00241279178389326,"Down"
"KPNA7",24.0129238244539,-1.66809193159206,0.601437255373539,0.00043945087202369,0.0024139893656985,"Down"
"FUT3",160.426941913724,1.44722777967224,0.504602199154659,0.000442368371150064,0.0024276557551751,"Up"
"GSG2",180.084950075475,1.17575307177046,0.392141842206584,0.000444663144588053,0.00243945942623193,"Up"
"HIST1H4D",1230.10463301874,1.21514170060268,0.408469486082066,0.000445609334548496,0.00244306902951685,"Up"
"TRAPPC3L",27.7533254638822,-1.19556527514432,0.401889037734202,0.000450641569400547,0.00246666964303457,"Down"
"C1QA",1246.72006058541,1.05461510891071,0.344250269325021,0.000453373950547355,0.00248082479331141,"Up"
"SLC24A4",59.4640419548413,-1.07308943877533,0.353512118077282,0.000453710696511146,0.00248186632050886,"Down"
"NRN1L",30.3348445997341,-1.12502965124132,0.37406940620025,0.000454433813236121,0.00248421863978676,"Down"
"PLA2G4A",26.4003726290615,-1.03639369736199,0.339253008675006,0.000456473820232356,0.00249376223028646,"Down"
"CDRT15L2",20.8057739693077,-1.95551407460531,0.730517714337925,0.000456657631488824,0.00249396268331139,"Down"
"VWA3B",29.7564477437995,-1.61098402954748,0.578739691613387,0.000457975716724494,0.00249874616991105,"Down"
"SNX31",19.3493546000702,-1.65444899018145,0.597767127976969,0.000458865768738355,0.00250118730278219,"Down"
"PCDHA3",33.8474274562002,-1.24488488059131,0.423212972318366,0.000458734875016388,0.00250118730278219,"Down"
"FPGT-TNNI3K",21.7142478176669,-3.1734514214901,0.396798164740537,0.000458608183509366,0.00250118730278219,"Down"
"KHDRBS3",245.881677890224,1.11055256818554,0.368971126457336,0.000461615808571506,0.00251456015003348,"Up"
"SKIDA1",31.949341942833,-1.2333669348504,0.418507931709459,0.000462618533809661,0.00251921278032168,"Down"
"CYP2W1",84.3516879928429,-1.04419230091466,0.34287163271489,0.000463307904197675,0.00252215658059056,"Down"
"POC1A",70.6014258496615,1.01021438735913,0.329258334670706,0.000466922353239956,0.00253775816996593,"Up"
"RNF133",18.0858267868503,-1.34796879300956,0.467654402104805,0.000471257132412547,0.00255885679329196,"Down"
"ENPP2",281.801079653526,-1.08875028513406,0.361303271764666,0.000472098814256896,0.00256260617972556,"Down"
"COLCA2",38.6898420715986,-1.13050490289188,0.377844889457782,0.000473189986786858,0.00256688532992346,"Down"
"CYP4B1",199.777275760697,-1.23940979637484,0.422954171474993,0.000476134325471664,0.00258120533591162,"Down"
"GPR179",20.1248764411316,-1.35023286278672,0.468565071208504,0.000476974971375103,0.00258493597018886,"Down"
"CAMK2B",56.3927948977062,-1.10766590733312,0.36915009764409,0.000478102241838184,0.00259021706731892,"Down"
"CELSR3",75.1141758422727,1.02374879880193,0.335642182204521,0.000481539504354369,0.00260634025473029,"Up"
"KM-PA-2",332.130734394383,1.5885174225725,0.570730482726163,0.000481946350146028,0.00260770971199344,"Up"
"DPF1",52.7838018865921,-1.20482505939554,0.409203030428699,0.000483394090141442,0.00261220803827789,"Down"
"GFRAL",32.8400088427378,-1.25973188914951,0.431744843188547,0.000486074458715001,0.00262585539328767,"Down"
"CLDN3",988.51726333848,1.13094427091732,0.377361728156787,0.000487434407345142,0.00263236319634114,"Up"
"IYD",230.768932213051,-1.39062232966437,0.48906364011516,0.000497596968208728,0.00268054365283761,"Down"
"CLIC3",252.640417850658,1.15431673707298,0.389290666987665,0.000497620981328455,0.00268054365283761,"Up"
"RP11-429E11.3",23.7155700635422,-1.56269828122838,0.563012277760318,0.000499519994639235,0.00268821046003946,"Down"
"HBA2",1332.91054353422,-3.21289075837645,0.676482032006911,0.000504454369308661,0.00271132227917578,"Down"
"PFN2",452.846896508098,1.01526288865664,0.332901181768924,0.000506538688624813,0.00271907658314371,"Up"
"CR1",71.3961054861706,-1.05629602192631,0.350984932285235,0.000506773160191094,0.00271947407773328,"Down"
"DYDC2",42.2428217820052,-1.91774210308283,0.287488362199371,0.000507535511986109,0.00272270316430016,"Down"
"NLRC4",20.9421132255388,-1.20536667071856,0.411755531726235,0.000509874932617008,0.00273265882318164,"Down"
"GNA14",52.7327884299452,-1.09070648408244,0.364983488571044,0.000510234033131437,0.00273285539641205,"Down"
"PPM1N",38.93653298734,-1.16034994839516,0.393630475473474,0.000512071425382097,0.00274009936965824,"Down"
"ACSBG2",23.6544150850164,-1.37867019362727,0.485104801598097,0.000512988057911686,0.00274386382416959,"Down"
"GPR182",25.338372690037,-1.10668498479809,0.371541225215123,0.000516479796009993,0.00275846424132369,"Down"
"SLC35G3",20.3206538401639,-1.42599763708634,0.505991454104746,0.000521196732396244,0.00278190396964141,"Down"
"NRTN",98.5701442796265,1.38014282395161,0.485807572294942,0.000522386602250795,0.00278650021439757,"Up"
"SLC7A9",31.1315785318228,-1.32854346359169,0.465147399280323,0.000525148710081268,0.0027985919312473,"Down"
"PPAP2C",955.406418525509,1.05033427935731,0.347738383926444,0.000526835896797395,0.00280670085559693,"Up"
"OXCT1",195.158236219171,-1.2329086580608,0.221962046958925,0.000527472632373097,0.00280921019917963,"Down"
"AGBL4",56.6781863957078,-1.18439617534472,0.405574407530255,0.000538201899980632,0.00286095911209522,"Down"
"CDH17",22.0124158436109,-1.43355865392715,0.511554444706435,0.000538855795654652,0.00286345616123474,"Down"
"MRGPRE",19.0031028883459,-1.84744811487812,0.698458256100463,0.000539009474427799,0.00286345616123474,"Down"
"C4orf33",65.8884100232788,-1.1067987125678,0.374183080360688,0.000544185682944621,0.00288579382675684,"Down"
"C16orf74",169.982252982471,-1.01748847987291,0.338134027429687,0.000544235657393913,0.00288579382675684,"Down"
"FGF12",38.7274715551309,-1.46752798626735,0.528053925297301,0.000545343514705827,0.00289000825737808,"Down"
"GOLGA6B",35.2013921193299,-1.91765429291757,0.73321704831121,0.000547258553764284,0.00289819650215937,"Down"
"RPS17",1344.61043040745,-1.3445191614998,0.475036486798968,0.000547938175858211,0.00289998375184152,"Down"
"C8orf88",27.2471169853922,-1.37187115240336,0.486212777119555,0.000548653844402956,0.00290286515927556,"Down"
"INSC",13.5374411558859,-1.8011962837543,0.682281803492766,0.000565121009347479,0.00297698301754458,"Down"
"AJAP1",32.9185125916113,-1.1705077740177,0.401914926209511,0.000565490280697447,0.00297708789820133,"Down"
"OR52B6",20.6762937944501,-1.28899753547571,0.452632477108016,0.000573365764860735,0.00301199146139423,"Down"
"LAG3",114.559531192864,1.02455903925477,0.34190439343927,0.000573803019915793,0.00301335464486137,"Up"
"KIR3DX1",245.543421562681,-1.03880181245448,0.348583091685148,0.000574583888021925,0.00301558701849773,"Down"
"AREG",285.492294943218,-1.50480426678764,0.549123992613062,0.000578495199301817,0.00303423595871423,"Down"
"CP",313.090115012988,1.15189802143837,0.394335735304124,0.000581046829766478,0.00304385224295468,"Up"
"VNN3",44.8199867765208,-1.45976635239032,0.530336506939888,0.000593367013076336,0.00309977121900464,"Down"
"GRK4",423.825087123027,-1.01982578128995,0.342172931815808,0.000594215615242672,0.0031019099142161,"Down"
"ADCK5",291.604918964599,1.08345732942258,0.367823241664546,0.000596053090455401,0.00310996983361033,"Up"
"DSCC1",78.2033284071671,1.00892116314848,0.337182128899588,0.000597262792888049,0.00311532272770406,"Up"
