"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"FREM1",117.124778950046,-2.30533793104305,0.33047419365937,2.29005875241166e-13,1.6175448321201e-11,"Down"
"SORCS1",55.0190349257029,-3.72076192160008,0.536753450715779,2.35280355865414e-13,1.65496788075955e-11,"Down"
"SULT1B1",3084.75927353998,-2.79188522247364,0.402276553608031,2.48576187013942e-13,1.7412659182894e-11,"Down"
"CTTNBP2",67.7635497411171,-2.10609114717874,0.301917444205117,2.51190449682971e-13,1.75233765556614e-11,"Down"
"AL953854.2",74.3355095794875,-3.37699432804539,0.488040211053057,2.61060424680116e-13,1.81372799966284e-11,"Down"
"KCNJ15",374.032794304348,-2.33150491599711,0.335596968724625,2.76698590662833e-13,1.91452837098626e-11,"Down"
"IGSF10",83.1789916706983,-2.18125359634633,0.313562720949488,2.7834289921937e-13,1.91807675917348e-11,"Down"
"AADACL2",23.7702826411522,-3.28595207101135,0.475397076260394,3.02251976569243e-13,2.07440303919102e-11,"Down"
"WDR72",1277.85351648733,-2.5604653186318,0.370290318157331,3.06548720958222e-13,2.09540883777572e-11,"Down"
"ZNF747",2764.05946188871,-1.38055781895265,0.196457161866057,3.10511097269213e-13,2.11396952646896e-11,"Down"
"GPD1",428.373181579185,-2.89167976758505,0.418912293360392,3.16531277095762e-13,2.14633528373094e-11,"Down"
"SPP2",2603.90180500404,-3.44540868373074,0.501203328477101,3.35758167963403e-13,2.26763843159984e-11,"Down"
"PAGR1",5859.64856333354,-1.20809527533014,0.172264615289823,3.98558321950952e-13,2.68109550544148e-11,"Down"
"SYNE1",974.558674699072,-1.01430528409898,0.143722300768016,4.0755511271109e-13,2.73078034414166e-11,"Down"
"CHP2",124.195499631396,-2.10587033084061,0.304841576057927,4.10338357794727e-13,2.73860466194339e-11,"Down"
"GRIK3",62.5243739403259,-2.66906214748617,0.388199486040914,4.20945094026903e-13,2.79837695448787e-11,"Down"
"CRIP1",26080.0694575795,-1.5766425343737,0.228619762064408,4.2434961879353e-13,2.8099901319484e-11,"Down"
"EFCAB1",46.0792023215383,-3.89364449472848,0.391069743029111,4.28162882699252e-13,2.82420902238043e-11,"Down"
"RIMBP2",38.1411160335697,-3.2501561911906,0.474271749684787,4.49604701444709e-13,2.95414686003516e-11,"Down"
"SORBS1",797.74517204048,-2.02763528857184,0.294099095369259,4.54845435077076e-13,2.97697099868979e-11,"Down"
"RCVRN",28.5515916572851,-3.91458579171605,0.573615392835348,4.56590643970827e-13,2.97697099868979e-11,"Down"
"TMEM132A",1506.67826511346,1.80509391386139,0.260335222647696,4.74274067921955e-13,3.08041915686321e-11,"Up"
"DPP6",106.48046783844,-4.14067010620941,0.607511013548287,4.76124852485515e-13,3.08063683180704e-11,"Down"
"ACSM2B",243.501734519169,-2.84152104567575,0.415104327597757,4.85347438957109e-13,3.12836873962012e-11,"Down"
"NEFM",48.7319684876325,-4.36347943903038,0.641692666668534,5.20255043564025e-13,3.31555018740502e-11,"Down"
"FGF7",294.021226598149,-2.44433736995766,0.356729923863942,5.18491331169715e-13,3.31555018740502e-11,"Down"
"TAP1",901.277497391238,1.52567914765434,0.21953662900171,5.19333458819738e-13,3.31555018740502e-11,"Up"
"ACSM5",81.1421815379148,-2.39416465793311,0.349697776845703,5.34124951206734e-13,3.39119332316725e-11,"Down"
"HIST1H3F",1280.25569446452,2.82449104711865,0.414148191102046,5.88831466016886e-13,3.72457873579039e-11,"Up"
"GYPE",39.8425228885006,-3.13323880373863,0.46027799426279,5.98462587215469e-13,3.77142668344856e-11,"Down"
"NR4A3",297.674246367345,-2.38953810977529,0.349683545533366,6.05286121285532e-13,3.80030012149346e-11,"Down"
"SHISA6",39.2883826340888,-2.59811810022472,0.380970277350824,6.1307263104361e-13,3.83498422193774e-11,"Down"
"KIAA1328",15401.2054715443,-2.70351964875029,0.3971495533525,6.42869274685016e-13,4.00658821487514e-11,"Down"
"FMN2",36.5330289788939,-3.18979821704374,0.469557435996217,6.50709657209547e-13,4.04059710952976e-11,"Down"
"F11R",956.747086880976,1.25414210980525,0.180109779382902,7.01599328143606e-13,4.34069774112789e-11,"Up"
"ACACB",1072.30193732791,-1.99063254371158,0.18105677058983,7.35877815907217e-13,4.53621844918514e-11,"Down"
"RBM24",61.6925079837952,-3.2444406617238,0.479642426546364,7.60511107497384e-13,4.67108126604915e-11,"Down"
"FLRT2",187.802917702892,-1.72783304199341,0.252169861881716,7.7193759653945e-13,4.72414661968836e-11,"Down"
"KIAA1377",52.5710200668725,-1.66646834220861,0.242877912297531,7.79946106082423e-13,4.75598791018318e-11,"Down"
"MCM3",511.084220939387,1.54181528024636,0.224530083422023,8.37402093695742e-13,5.08804311553054e-11,"Up"
"GALT",7888.23071275373,-1.87117790976807,0.275304343536227,9.10973518794031e-13,5.51529396092729e-11,"Down"
"REL",1414.19515717535,-2.55878245504278,0.378311535233831,9.2457362338411e-13,5.57771247815211e-11,"Down"
"HIST2H4A",1416.88459022561,2.19267878355285,0.322922120544497,9.71888544316854e-13,5.84235978838983e-11,"Up"
"GALNT16",381.735145431942,-1.78696241710969,0.262387210396263,9.79380257650451e-13,5.86659156455493e-11,"Down"
"MFAP4",1573.91054470003,-2.38732892067788,0.353123723339486,1.00336142438385e-12,5.98907847399827e-11,"Down"
"C4orf32",6612.03306736575,-2.689935233537,0.399307675493402,1.06344258778934e-12,6.32543113972103e-11,"Down"
"BLOC1S6",17110.7408666084,-2.68843746353559,0.399324327946753,1.08023113195544e-12,6.4028245275904e-11,"Down"
"C10orf129",31.5663621012165,-3.00842247843958,0.447472942638923,1.0874200693485e-12,6.42297735735042e-11,"Down"
"GCNT4",14.9720487995636,-2.70620821047502,0.402186745722808,1.14520735202194e-12,6.74081771926246e-11,"Down"
"PSG1",65.8341088661317,-4.13972526889255,0.619322386097774,1.16329773668675e-12,6.82360665477986e-11,"Down"
"ALG9",5001.73224876615,-1.65522700345574,0.244548537117379,1.24502034515634e-12,7.27778789347938e-11,"Down"
"TCEAL5",19.0808001926247,-5.40304884230157,0.548470656011548,1.31278449841404e-12,7.64753361412881e-11,"Down"
"EBF3",51.909513594735,-1.30236264947361,0.272951702009156,1.32111883707827e-12,7.66972826238041e-11,"Down"
"THSD4",326.076581947215,-2.11907084593152,0.315282937154765,1.46902702024753e-12,8.49929899223078e-11,"Down"
"ELOVL3",159.133696011097,-5.21826585009535,0.787755144109324,1.50220407809768e-12,8.66168827616048e-11,"Down"
"KCNJ3",39.8494585305117,-2.98924872850144,0.447811935236656,1.53338898659444e-12,8.78176016917197e-11,"Down"
"ITFG3",11250.7928240636,-1.48531621260722,0.21940213690947,1.53297820535434e-12,8.78176016917197e-11,"Down"
"EPCAM",671.030077373648,1.99577615014463,0.296665275524361,1.54536002120997e-12,8.82051955540451e-11,"Up"
"ASTN2",2157.93978644376,-2.24044404827178,0.334092403628469,1.55230842122416e-12,8.83044709952748e-11,"Down"
"PARP1",818.401708635755,1.27004294571004,0.185576654792428,1.56654227356518e-12,8.88161358577824e-11,"Up"
"ADAMTS5",90.3770200398963,-1.58256843089138,0.233991477861008,1.5856674679602e-12,8.96007830562041e-11,"Down"
"MYCT1",67.0591878306518,-2.10008354278329,0.313054428237127,1.61031931950622e-12,9.06914721072075e-11,"Down"
"BTNL9",722.137900254984,-2.19530844579093,0.328255787305195,1.70594157482913e-12,9.57586807168987e-11,"Down"
"NCAPD2",498.670446046827,1.40307756397133,0.206385257099409,1.71503949984348e-12,9.5951648849329e-11,"Up"
"SH3BGRL2",54.7351622401412,-1.95161339717202,0.290853667545985,1.75902856488197e-12,9.80889876048656e-11,"Down"
"HTR2A",13.7349646032142,-3.190442370436,0.480272809271011,1.77877678507555e-12,9.88649969200021e-11,"Down"
"IGF1",385.696307261425,-1.81107362563765,0.269702132299839,1.85619517030504e-12,1.02830786035984e-10,"Down"
"AK5",247.924970339044,-2.45165811890722,0.36809086672119,1.89829604357922e-12,1.04820568504088e-10,"Down"
"MAMDC2",136.493314736713,-2.14226881616738,0.320684406249314,1.91802138673911e-12,1.05565904376628e-10,"Down"
"FANCA",775.805274621594,1.78938684910959,0.266967352008892,2.0674327785554e-12,1.13421101819e-10,"Up"
"MIPOL1",1829.74593496333,-2.40007488489447,0.360839483207293,2.10464251327707e-12,1.15089999629267e-10,"Down"
"SLC7A2",176.800865260742,-2.25308129280056,0.338607292023699,2.15194592547676e-12,1.1729835153917e-10,"Down"
"SYPL2",38.3963346887975,-2.66554029576645,0.402829608140027,2.42207500550285e-12,1.31599408632322e-10,"Down"
"SNURF",6053.76281400245,-1.58814611056516,0.239425101860588,2.46204675847904e-12,1.33343823162098e-10,"Down"
"MELK",156.36206597882,2.03409471734084,0.305688886136509,2.52672511769735e-12,1.3641096877454e-10,"Up"
"PIK3R2",7798.77574603801,-1.19339636869163,0.178521696987516,2.6133812621068e-12,1.40641394143602e-10,"Down"
"LRRC15",231.888381365405,2.22400787756169,0.335388224706455,2.64263500128157e-12,1.41765659942168e-10,"Up"
"IL6",408.663811737207,-3.43569008799402,0.522014054458357,2.67495223179091e-12,1.43046656887443e-10,"Down"
"RFX2",599.322420950708,-1.66835222399575,0.251003108574748,2.78427402426995e-12,1.48424569998189e-10,"Down"
"ATP9B",5296.51536880524,-2.27458440443812,0.344515023645761,2.94908163709442e-12,1.56717341417005e-10,"Down"
"MRVI1",272.37681404732,-1.58442055258762,0.237687698330931,2.97464989495651e-12,1.57582078185321e-10,"Down"
"PLIN4",829.077119178919,-2.72826828255936,0.415081962073683,3.10460645676111e-12,1.63954170264842e-10,"Down"
"GPIHBP1",65.7216449689165,-2.32495647596529,0.352610150330017,3.19850052606002e-12,1.68388139496178e-10,"Down"
"CCNB1",190.56874730862,2.23156070408688,0.338354265907294,3.35077130494652e-12,1.75858437032364e-10,"Up"
"ACVR1C",41.6456403136119,-3.14548861108478,0.480741370801357,3.45376017024004e-12,1.80704143228115e-10,"Down"
"AC139426.2",254.892060718255,-1.87095038738122,0.282765664833868,3.48102999830334e-12,1.81570524711502e-10,"Down"
"ANKRD18B",125.567051507525,-4.02308636724788,0.617038914227037,3.51663558502526e-12,1.82865050421314e-10,"Down"
"EGFLAM",137.683746727883,-1.95504240975288,0.296124450986702,3.6297859592618e-12,1.88171656212251e-10,"Down"
"SSBP2",8058.99692470782,-1.94586570178344,0.297846209647868,3.78941568082773e-12,1.95848093357902e-10,"Down"
"CAPN11",53.1697773672258,-2.3101751995287,0.351967430694695,3.94221027269881e-12,2.03125679461369e-10,"Down"
"DNAH6",24.1895163711449,-2.46477436455547,0.376119274186157,4.04462715992661e-12,2.07771271560836e-10,"Down"
"COL11A1",425.135030785447,3.62398870315068,0.557225742917849,4.38070330249169e-12,2.24355535902837e-10,"Up"
"USP17L2",260.261465924194,-2.73334371755391,0.419073804947451,4.4756763328909e-12,2.28529112033634e-10,"Down"
"HIST1H2AH",858.988954094337,2.35267953088119,0.359975145750065,4.77062176156931e-12,2.42857597904273e-10,"Up"
"RASEF",5667.42272090773,-2.1289922878699,0.3265286512417,5.1501676035567e-12,2.61394135375728e-10,"Down"
"RPAP2",1146.15103473465,-2.32432462211198,0.357632704223404,5.22488692420841e-12,2.63607985533277e-10,"Down"
"SDPR",168.786999145606,-2.70445297573396,0.416292759612187,5.2161664703806e-12,2.63607985533277e-10,"Down"
"TM9SF1",6532.75871000978,-1.56338055555922,0.240555700693755,5.76473202355346e-12,2.89981416211508e-10,"Down"
"RUNX1T1",411.012922201269,-1.73887205232641,0.265293266415158,5.83173289904663e-12,2.92483834629108e-10,"Down"
"EGR1",5078.47047407251,-2.31021027882409,0.355410377676117,6.00555194523856e-12,3.00313028246855e-10,"Down"
"DCAF8",32612.0930717106,-1.64156185373792,0.248867523403883,6.11860312851745e-12,3.05066353631258e-10,"Down"
"SCARA5",148.848718723006,-2.28919089503754,0.352485952500953,6.15234488801229e-12,3.05849121822828e-10,"Down"
"GREM2",22.1089024065738,-2.42949996898419,0.37423763597448,6.18414678019869e-12,3.06531158531954e-10,"Down"
"EGR3",708.845912194751,-2.287631969182,0.353618270388964,6.52861217285338e-12,3.22661905405861e-10,"Down"
"SCRN3",2367.4596035878,-2.12585958148812,0.327376759436477,6.8269077639136e-12,3.36423663993789e-10,"Down"
"KIFC1",250.341594684675,2.15556700939408,0.332061396580544,7.07276820951495e-12,3.4752917880492e-10,"Up"
"FOXP2",64.2654211932261,-2.13917030613752,0.329935410421175,7.19219411530346e-12,3.52375938273481e-10,"Down"
"TSPAN7",148.145127183853,-2.04489214176143,0.31524190868475,7.43555497918944e-12,3.63249360251353e-10,"Down"
"FXYD1",402.427976395375,-2.41152891961813,0.373452913134777,7.45927477215884e-12,3.63360994073669e-10,"Down"
"LEP",102.683262836246,-3.53238380849492,0.550688317178497,7.60545834946915e-12,3.69420429628083e-10,"Down"
"TMEM45A",6756.55821683471,-2.35101556837861,0.364024897730398,7.78134684556778e-12,3.76883976360186e-10,"Down"
"FSIP2",3100.34736523885,-3.13992007975068,0.489595262348684,8.40435296345487e-12,4.05899120901672e-10,"Down"
"GPC3",109.248355928971,-1.96198676249441,0.3030203319676,8.49011659842566e-12,4.08830083368538e-10,"Down"
"TCEAL7",24.9862483558835,-2.85779001777775,0.4451737366102,8.51327391629859e-12,4.08830083368538e-10,"Down"
"HHLA1",1507.75129041876,-2.26744368251178,0.352073076131155,8.97722685574635e-12,4.29892513159921e-10,"Down"
"HIST1H2AB",354.817873683349,2.57816344437597,0.401189616906664,9.07841852117393e-12,4.33513664143494e-10,"Up"
"TIMM10B",5783.86888498498,-1.54335022025742,0.238997562733827,9.18939423023637e-12,4.37580367952154e-10,"Down"
"CHRDL1",264.04998235645,-2.29212488356708,0.356516192536088,9.55387131961064e-12,4.53661699187786e-10,"Down"
"CYSLTR1",2712.79708427476,-2.57185237502735,0.401038675194715,9.62370502888987e-12,4.55701250418271e-10,"Down"
"DYNAP",106.621435660687,-2.61086845874477,0.408099012430008,1.03881808537998e-11,4.90530478645164e-10,"Down"
"PREX2",105.021361806286,-1.64305218695054,0.253895577096096,1.08452040217169e-11,5.10688607155958e-10,"Down"
"RERG",683.908593687758,-2.04001397665537,0.318133312668557,1.13592231632674e-11,5.33411498791438e-10,"Down"
"ANGPT4",17.6896757057054,-2.61522997612234,0.409612615488928,1.14488676878367e-11,5.36135925536486e-10,"Down"
"DNALI1",113.74247056515,-1.91355709098796,0.297546165801663,1.16278235067962e-11,5.43016154510219e-10,"Down"
"PABPC5",28.6596882600589,-3.19655579660256,0.50305301090742,1.18175796930729e-11,5.50361568563108e-10,"Down"
"TROAP",211.329846023667,2.01478880923547,0.314478134237841,1.30753645540172e-11,6.07270081971779e-10,"Up"
"TMOD1",42.0129377225736,-2.12255729500744,0.332211352694665,1.36336246599749e-11,6.31467773868564e-10,"Down"
"KCNN2",57.9703703901416,-2.96050763747317,0.466694286954238,1.36792384220148e-11,6.31854086457751e-10,"Down"
"HIST1H2BL",503.791000537642,2.50818755497383,0.393578899016182,1.38605782391254e-11,6.38490549754496e-10,"Up"
"TRIM65",412.209471508886,0.960545007102553,0.146287023295136,1.44096811124204e-11,6.61986217392278e-10,"NS"
"RGS22",29.0488969697274,-2.76385133307135,0.435838623612174,1.48689979636002e-11,6.81241225618786e-10,"Down"
"MMP1",129.496665805312,4.43249256723944,0.704948574000978,1.57289027880781e-11,7.1869638831132e-10,"Up"
"SLC38A6",1033.27341502607,-2.00517612718439,0.314697758789752,1.60543989180726e-11,7.31597232417117e-10,"Down"
"TPX2",136.712211292675,2.41808941273018,0.381335587173044,1.63127926201478e-11,7.41379250661517e-10,"Up"
"CADM3",116.574847255934,-2.2037972204913,0.3472594183378,1.70217901112979e-11,7.70933366120699e-10,"Down"
"HIST1H3J",601.200212837681,2.82092097902721,0.446507328650535,1.70540356474317e-11,7.70933366120699e-10,"Up"
"CCNA2",55.1325785943291,2.19559857564695,0.345788376573813,1.7459586819207e-11,7.87167329146803e-10,"Up"
"ADCYAP1R1",68.6407862001823,-2.04693298775895,0.322402618079596,1.80631977778787e-11,8.1222103111565e-10,"Down"
"ZWINT",209.123875461621,1.9921321327797,0.313597169071324,1.8372916827703e-11,8.23962132442386e-10,"Up"
"FANCI",316.282392303615,1.88597656981001,0.296349490016634,1.86576685620075e-11,8.34524531565041e-10,"Up"
"ADAM33",586.965506276299,-2.35639030751812,0.373533922776677,1.99012450710893e-11,8.87805016960805e-10,"Down"
"CREB5",444.689464008694,-1.74017424571828,0.273956682984861,2.08084413524296e-11,9.25839101854034e-10,"Down"
"UBQLN4",532.470504006108,1.03612543022317,0.159596984414685,2.0959879192879e-11,9.30135790779278e-10,"Up"
"NAA60",10824.2218512122,-1.47027559214851,0.231380439982642,2.11855068186415e-11,9.37693763941541e-10,"Down"
"KBTBD4",2222.04773852839,-1.70770046057429,0.270539053849555,2.18517630517287e-11,9.64664289721107e-10,"Down"
"GPI",2293.32294823638,0.997042515027607,0.153225143907267,2.23736262847213e-11,9.85136916308042e-10,"NS"
"CHRNA2",37.5183649674439,-3.2998234690113,0.528040847439458,2.28916123858745e-11,1.00533319472887e-09,"Down"
"CFD",2686.2180145186,-2.23729672546387,0.355812511786421,2.3192533774946e-11,1.01591687998162e-09,"Down"
"RAPGEF3",641.308518515851,-1.47885908028579,0.232504638062284,2.37306000895782e-11,1.03680704308899e-09,"Down"
"KIF11",54.9853502927534,1.23749906449438,0.193322583941437,2.85158852890417e-11,1.23949048056368e-09,"Up"
"HIST1H2BO",1009.20960860436,3.04991437192422,0.489808946588908,2.84869660972159e-11,1.23949048056368e-09,"Up"
"OPHN1",769.4949460533,-2.14075987270593,0.341412274200069,2.8592157372879e-11,1.239627242417e-09,"Down"
"C2orf91",133.249372658934,-2.07455483153737,0.330712396768391,2.95743884548769e-11,1.27894141093641e-09,"Down"
"ARHGEF25",303.224259605758,-2.16946246604941,0.206310258177266,3.1009561094523e-11,1.33759307805179e-09,"Down"
"CBLN1",68.2818574806223,-3.28182070534675,0.529286646954658,3.13759691231859e-11,1.34996301669098e-09,"Down"
"ATP10B",170.528958308101,-1.83469837582041,0.292098952988383,3.24455569640896e-11,1.39244830798797e-09,"Down"
"CHTF8",10103.7140954639,-1.45280110372182,0.230163206152338,3.3411863846914e-11,1.43029776750729e-09,"Down"
"TBC1D29",116.197377664902,-2.69280066135098,0.433560818250555,3.3749264859873e-11,1.44110211059085e-09,"Down"
"HIST1H3I",1039.54774326005,2.30247840302051,0.369150394069934,3.44122443582189e-11,1.46571951346866e-09,"Up"
"SLC35E1",957.80848803385,0.733340696128707,0.112892246769469,3.50267608000404e-11,1.48815450897816e-09,"NS"
"ADAR",1928.40252833087,0.824381634372744,0.12674875453574,3.67209747783378e-11,1.55623491110595e-09,"NS"
"LRCH2",12.2007430667561,-2.09598600653,0.33596200790449,3.7618328718447e-11,1.59028904846662e-09,"Down"
"ALDH1A2",126.495691041606,-1.88484813339196,0.301794872959717,3.89572010020182e-11,1.64279221737864e-09,"Down"
"KLF15",94.3782473898165,-1.77198891936771,0.283274129605716,3.92245213659132e-11,1.64996051165003e-09,"Down"
"CIDEA",239.568341947352,-3.92844583114779,0.639670933310684,4.0229251453042e-11,1.68386733489375e-09,"Down"
"FAM228B",3620.84853560143,-2.04492035605053,0.328474529751575,4.01681332487823e-11,1.68386733489375e-09,"Down"
"LAMA2",219.55190062285,-1.81970188399823,0.291296926473581,4.06119873434014e-11,1.69570051587522e-09,"Down"
"POU3F1",46.0803781744058,-3.25291082730726,0.528579249219289,4.07319651465185e-11,1.6965313836948e-09,"Down"
